Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Property1,Component2_Property1,Component3_Property1,Component4_Property1,Component5_Property1,Component1_Property2,Component2_Property2,Component3_Property2,Component4_Property2,Component5_Property2,Component1_Property3,Component2_Property3,Component3_Property3,Component4_Property3,Component5_Property3,Component1_Property4,Component2_Property4,Component3_Property4,Component4_Property4,Component5_Property4,Component1_Property5,Component2_Property5,Component3_Property5,Component4_Property5,Component5_Property5,Component1_Property6,Component2_Property6,Component3_Property6,Component4_Property6,Component5_Property6,Component1_Property7,Component2_Property7,Component3_Property7,Component4_Property7,Component5_Property7,Component1_Property8,Component2_Property8,Component3_Property8,Component4_Property8,Component5_Property8,Component1_Property9,Component2_Property9,Component3_Property9,Component4_Property9,Component5_Property9,Component1_Property10,Component2_Property10,Component3_Property10,Component4_Property10,Component5_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0,0.33,0.2,0.33,0.14,0.797209393,-0.95467556,1.801875558,-1.270837323,-2.102777529,0.44663937,-0.624976967,-0.978919281,0.729004023,-0.612384064,-0.298556953,0.19318003,-0.907848115,0.597073093,-0.729640367,1.049772664,0.359758905,-0.203613455,-1.081341905,-0.206381732,1.22614255,-0.578095627,-1.377504061,-1.589265687,-1.050010441,0.651173104,-1.269181556,-1.918148528,0.531670332,0.500950549,-0.472944572,-0.268541455,0.681040159,-2.371842974,-0.85619882,0.187120767,1.084222352,-0.077855896,1.222710962,0.176745311,-0.994673062,-0.155754351,-0.058509407,0.026307816,0.626981296,0.59342115,1.81169434,-0.78150104,-1.328279343,-0.10899305,-0.417989674,-0.062272821,-0.758743675,-0.151486914,-0.72063106,-0.581840366,-0.754433485,-0.03162206,0.011931761,-0.130515112
0.17,0,0.23,0.5,0.1,2.363723758,0.155879315,0.225367371,0.447514315,-1.738270998,-0.71109689,0.838256165,-0.865356289,-1.043310133,0.167604881,1.834655354,0.495419539,-0.534715993,0.089005942,-0.409187867,0.318632789,1.235775357,0.812539028,0.343421798,-1.825881116,0.147172314,-0.2653487,-0.013101952,-1.753565931,-0.261704604,0.700705774,0.745245509,-0.014947453,-0.557670735,0.029290357,-1.460072561,-0.130044082,-1.886990795,-0.068080065,-0.386709863,-0.595880504,0.21047907,-0.236580563,-2.47455962,-0.053830863,1.458060034,0.453554621,-1.841737431,-0.749521943,1.687020068,1.621642185,0.38169659,-1.140172637,0.641468352,-0.889672087,1.171878885,0.045359322,0.216988829,0.962099404,1.660489663,0.455808785,0.20308807,-0.568716299,-0.234663453,1.459816245
0,0.07,0.5,0.28,0.15,0.798320309,0.089610586,0.904710707,-0.634796728,1.032028863,-0.20878821,-0.607303814,-1.216278414,1.091952218,1.273144089,-0.272122477,1.675065555,1.52183936,0.363352173,1.437899238,0.978689621,-0.781099729,1.590206744,-0.807543898,1.103114469,1.246768026,-1.190047335,-0.966180796,1.583994331,-0.624068796,1.880287072,0.617083747,-1.316534376,1.161968656,-0.083416556,-0.426200845,0.59056195,-0.350633846,0.354449694,0.839665496,2.765356063,-1.444463088,-0.824565044,0.779083265,-2.350787988,1.446871069,-1.201739342,-0.812653644,2.091044412,0.744312043,-0.838043836,-0.243214156,0.554965669,0.270891307,-0.690084371,1.450079042,1.105454803,1.00644305,1.930593043,-1.040814325,0.373227186,0.977763922,0.558742561,0.654597222,0.421715784
0.14,0.5,0,0.25,0.11,-0.862621878,-1.053993475,-0.260534474,-0.871859118,0.071871445,-1.040941885,-1.458214164,-0.364680768,0.538083328,-0.943641564,0.499464953,0.247244425,0.424086387,-1.438706341,1.146152216,-1.346741372,-1.358319872,0.833276834,-1.492038916,0.957733666,-1.51145975,-0.047907821,0.451334605,0.984597879,0.366429711,1.020773439,0.713289164,-0.695816164,0.627645683,-0.691976287,1.697350688,-0.669134616,-0.090881801,-0.821082397,0.376026869,-0.473962032,0.345418121,0.060375207,-0.346091888,-0.10439199,-0.151248853,1.889133916,0.807654248,-1.384419653,0.034625069,0.223457585,-1.805663934,-0.656871464,-0.339048781,0.308547225,-1.847284731,-1.721376336,-2.09171907,-1.939754195,-0.443228023,-0.539261597,-2.062422519,-1.182203778,-1.435995067,-1.747143177
0.01,0.48,0.06,0.25,0.2,-0.650930748,-0.870519384,-1.455155585,-1.326345591,0.313731658,0.130237362,-1.610515161,0.291239107,0.135028529,0.510990257,-0.421751585,-0.663382372,1.288090699,-0.229977975,-1.246062957,-1.468598018,0.115289198,0.508384543,1.007635482,-0.573040669,-1.834592214,0.04765374,1.674159315,0.917159269,0.352240752,0.357766466,-0.674288968,-0.322359076,-0.722259434,0.425876609,2.139727635,-0.57008801,1.114520483,0.047945928,-0.897516773,0.289111448,-1.186648502,-1.171046928,-0.157173898,1.75904706,-0.221403666,-1.422693002,0.798571592,-0.600617032,-0.605772709,1.091197735,-1.805663934,-0.972909936,0.630192149,-1.109010672,-0.434094743,0.079163387,-2.102690061,0.149580397,-0.393228632,-0.425617195,-2.073206133,-1.368211074,1.530994297,-0.848373972
0.5,0,0.08,0.27,0.15,-0.377151782,-0.54156073,0.327383777,-0.270486142,0.043491171,-1.768502565,0.346006866,-0.030231517,-0.134116617,1.273144089,0.338863044,-0.013958254,0.848729789,2.209546826,0.077977217,1.851995583,-2.091728994,-1.413318791,-0.427268888,-0.70986966,0.101624387,-1.504582848,-1.550427008,2.017788636,-1.197493759,-0.641819062,-0.53620392,-0.800615581,0.297218244,1.150407337,-1.775015089,-1.539989314,0.6437581,2.007236784,-0.916286581,-0.475818659,0.08570784,-0.570706034,-0.433772719,0.890616118,0.624146446,-0.081690134,0.492221192,-0.956581842,-0.345020357,-0.77822081,-0.687948643,0.498373026,0.987955327,-0.334915257,0.172648822,-0.07822834,-0.523781619,0.766224287,1.078411193,0.217004015,-0.523854429,0.145165363,-0.093678396,-0.274527457
0,0.11,0.44,0.27,0.18,0.422337111,-0.426570005,-1.302880362,0.224679677,-0.024320103,1.019441762,0.199943452,-0.462020476,-0.921664482,1.273144089,0.851592119,0.8829896,-0.544671954,0.478206445,0.139528386,-2.453605906,-0.407604343,-2.066559673,-0.229525883,-1.264668458,-0.33795608,-1.536010848,0.721254614,0.021709921,0.774908021,-0.803273914,-0.264574989,0.44562415,-0.025847843,0.670106922,-0.181640508,0.669883174,-1.258238051,-0.280193398,-0.914214589,-1.331352137,0.102252091,-1.216052404,-0.590354516,-0.308031287,0.139216687,2.013859159,-0.129562264,-0.526516321,0.984519798,-0.203470569,-1.386174872,0.774545125,-1.562516839,-0.358824202,0.321173348,1.274475129,0.209903398,-0.448926908,-1.221828162,1.450879167,0.196110437,0.104627187,0.632085922,0.492345165
0.05,0.23,0.4,0.15,0.17,-1.44770407,-1.030313904,-0.711265139,0.134503789,0.568149514,-2.09408515,-0.024609554,0.859553245,0.971300946,1.273144089,-0.284092806,0.177546952,-0.964120941,-0.983301629,-1.07327806,0.587732882,0.903024922,0.522209747,0.779470476,0.979113196,-0.647982773,-0.205558846,-0.069698083,-0.439945122,0.331503042,1.949037336,-0.363807849,0.178931468,-1.452838805,0.935265776,-2.318522001,-0.198033701,0.933610824,-0.546819857,0.166268173,0.435661165,0.170324793,1.167027698,-0.272589233,-0.331394015,-0.138493433,0.935935696,-0.359088536,0.224574118,-1.387639185,0.813725061,-1.154124451,0.18371793,0.197083431,-0.43332309,-0.317064575,1.280424644,-0.064371375,0.980235989,-0.525713649,0.514752348,-0.073004184,0.955782525,-0.017397247,-1.081051661
0.07,0,0.43,0.5,0,-0.411343294,0.060649959,-2.308156624,-0.459855506,1.032028863,2.077175315,-1.437422219,-1.318110723,0.922576394,-0.621658323,-0.136458753,1.332440594,-0.798332539,-0.274114115,1.352334832,-2.022030285,-0.699609827,1.75610919,0.389054799,0.910698701,0.294558531,0.04765374,-0.239486476,-2.293855956,-0.828717248,-1.614337558,-1.160193601,-1.045584218,-0.285856319,0.075275546,-0.620818265,-1.205287328,1.078766378,-2.587138007,0.431117473,-0.084565573,-1.783964915,1.258947363,0.673368788,0.642517899,-0.272425348,0.915285821,-0.204683393,0.68969678,0.939524784,0.372096368,0.768677843,2.194265901,0.166330149,-0.852595897,-1.614655955,-0.114195865,0.318013371,0.635640875,1.752199776,-0.939744468,0.302202176,1.434191535,-0.421442927,1.717138494
0.33,0,0.19,0.29,0.19,0.685994403,-0.029639055,-1.031003142,-0.245437284,0.216033192,-0.423220244,0.504545447,0.34739663,-1.510999543,-0.217633562,-1.679633614,0.405529341,-0.771494729,-0.386962199,-0.193068739,0.511572478,0.244314877,1.441585803,0.556375804,0.244726347,-1.707186927,1.462169254,0.045758024,1.276745064,0.366293279,0.084389433,0.645676266,2.791166096,-0.410999287,0.153229561,-1.926087971,0.451435043,-0.495025424,0.724375347,-0.096265371,0.0393333,-0.089213153,0.984192955,0.009233127,0.166633086,1.551264116,-1.422693002,-0.768564921,-1.46625873,0.57136246,-1.560207816,-1.270668403,0.103104854,-0.231412294,1.109670143,1.116047979,0.512396285,0.59388808,1.821773533,0.506626715,1.61619389,0.573061205,1.494632931,0.549758881,0.316115909
0.29,0.19,0.19,0.26,0.07,1.571764404,0.345997315,-0.713063666,-1.486858672,-0.758021351,2.094224957,-0.635892738,0.966876512,0.009736823,1.157572556,-0.404294855,-0.490767135,-0.293175709,0.108566277,-1.87344326,0.95838018,0.733254291,0.356307301,-0.817684565,1.630119879,0.708572,0.142448764,0.14501893,0.410197977,-0.925038453,-1.408357436,1.108370501,0.369753739,-1.156162467,-0.848076322,0.140411332,-0.179987074,-0.60519085,-1.686292682,-0.376228023,-0.711486445,0.726625249,-1.084351113,-0.754149772,0.597274408,-0.855370443,-0.115142931,0.840295041,0.547592251,-0.331193764,-0.99015358,-0.889220394,-0.918958282,-1.519462245,0.462742596,-0.941821958,-0.102567267,-0.302533303,-0.481572761,-0.343630305,-1.225370731,-0.306754891,-1.40874925,-0.436621975,-1.792164245
0.31,0,0.19,0.5,0,-0.684505085,1.545648708,0.697480515,0.634278598,0.610092043,2.401774267,0.849691735,-0.335478856,-1.075130249,-0.207170295,-0.195811633,0.33127222,1.546945698,2.060587355,-0.56927611,-0.336346683,-1.894795063,-0.061905115,1.550161163,-0.872354086,-2.425426174,1.092954132,1.522307543,0.502372758,-1.050692602,0.741306324,0.507759409,-0.32639822,-0.969767502,-0.136697934,1.647585503,-0.429702035,0.830168392,0.230151281,0.959231609,-0.857541061,1.223642138,0.074841252,-1.898104791,0.991389675,-1.685144114,1.868346375,-0.033626715,-2.033738862,-0.946281848,1.933620291,-0.188227543,-0.335299489,1.138646407,0.060448605,-0.416796706,-0.623149869,1.357743322,-0.213151303,0.059707027,-0.787915548,1.322363846,-1.384748308,-2.185299773,0.994873903
0.12,0.17,0.11,0.5,0.1,2.222020308,1.178700525,-0.505433801,-1.543168504,-0.289453815,-0.234034795,0.456723973,-1.462622751,-0.044954001,0.280798398,-0.247683056,0.647190672,-0.394899664,1.721040009,-0.240543184,0.608042323,-0.699609827,-1.489357412,0.485391135,0.317416748,-0.817498407,-0.140147724,0.444717211,-0.49931193,-1.151243209,-0.890971101,0.351173319,0.633608104,-0.191408795,-0.642054997,1.934268515,-2.133429576,-0.539488862,-0.255376138,-2.261984289,0.585429033,-1.61938408,0.911059057,-1.180738782,0.013380566,-1.110143184,-1.422693002,1.671358016,0.499051596,-1.105404838,-0.547504017,-1.782147647,0.552953487,0.339061082,-0.499852328,0.220964029,0.144608057,0.083965565,0.265654541,-0.491489467,-0.018164133,0.072574615,-0.661061384,0.602371006,1.143705017
0.15,0,0.2,0.5,0.15,-0.106088387,1.729633869,-0.19518802,-0.315974868,0.263584802,1.028294461,0.748331002,0.161203241,1.372035529,-1.199040383,0.614180602,0.761181867,0.517152984,0.008758416,-0.342668442,-0.442971248,1.303683609,-1.430600296,0.409336133,-0.306865523,1.08584634,-0.102331919,1.740507395,-0.612317169,0.600820405,0.788402961,-0.804300834,0.81929957,-0.039459397,-0.038391392,1.928758798,-2.133429576,1.234923196,-1.070315563,0.358597762,-0.645019218,-0.735300641,0.061681169,-0.903642481,0.490572995,-2.24515183,-0.204212724,-0.100516688,-0.37303874,1.687020068,-1.509164277,-0.137045036,-0.615747476,2.245251995,0.578475751,1.37277471,1.626037406,1.411226902,1.089055499,2.244573456,1.401784785,1.375013259,0.578206739,0.738853803,2.083364917
0.3,0.14,0.01,0.35,0.2,-0.856820431,-1.718895404,1.124830338,0.366957188,1.032028863,0.520411859,-1.808038639,0.674607801,-2.542833088,0.775901137,1.418187672,-0.389803506,-0.241231562,1.678408511,-0.533946291,-0.442971248,-1.011987786,0.190404855,0.774400143,-0.285485993,2.39448985,0.383396765,1.16862526,0.558354616,0.736570545,0.218777252,-0.681857576,2.056915182,0.044432226,-0.022742988,0.836057524,0.349870303,-0.079116561,-0.238619185,-0.812077584,-0.772507569,-1.348644298,0.495361163,0.23595959,1.393524982,1.454032007,-0.586373073,0.330152558,-2.182057533,0.494183514,2.655171747,1.160500685,1.761646584,0.735778416,-0.940608536,1.002238824,0.361765371,0.464978936,0.791615505,-0.217562323,0.684915899,0.446353732,0.548644604,1.327749415,1.516815395
0.5,0.02,0.05,0.37,0.06,0.234962688,-1.340703684,0.883428147,-0.155261397,1.032028863,-0.462565572,0.327294116,-2.373123399,0.744582621,1.03344017,0.95034733,-0.99232839,-1.375345438,1.006335478,0.282227733,0.34401959,1.52778084,-0.25891427,0.049342457,-0.297244734,-0.790857167,-0.358610651,1.310725084,1.375429362,-0.612199186,0.230686746,-1.3050063,0.278709246,0.348747702,1.607763159,0.295038871,-0.483422229,-0.811464533,-0.390704444,-0.667160042,0.765645576,0.209962062,0.364363083,-0.211026096,0.628482828,0.51617293,-1.422693002,0.896210139,1.754425516,-0.780597085,0.776157017,-0.394340883,-1.789353135,-1.387735688,1.726105121,-0.303226145,-0.632615007,0.803936843,-0.412653738,-0.605792887,-0.002708495,0.779218545,0.181605816,0.268174675,-0.109037171
0,0.07,0.36,0.5,0.07,-0.305682881,-0.389943329,0.530817081,-0.524180973,0.349144213,0.137122794,2.305127887,0.805392434,-0.367132673,1.273144089,-0.474121772,0.749457058,-1.375345438,-0.999852681,0.513803657,0.379561112,0.50915706,0.729587805,-1.025568237,-2.198953912,-0.97562706,-0.975417091,-0.031386856,1.047089255,-0.434018601,0.070585246,-0.211426541,1.761839325,-0.656701741,1.477103782,-1.084167683,0.547753671,-0.769751411,2.44991731,-0.182679616,-0.227773362,0.277862427,-1.137996032,-2.055432808,0.443760366,0.446689456,1.055429638,1.675615511,0.177205942,1.26620733,0.646098082,-0.103153917,-2.137963817,-1.705519599,0.294686967,0.556188059,0.962666432,1.227234242,0.29104576,-0.928516228,1.104794082,1.194546295,-0.962829319,0.701806634,0.199639385
0.3,0,0.23,0.47,0,0.042403992,-0.010729469,-0.368845723,-1.166433684,-1.010429984,-1.933425063,-2.202045998,1.539184075,1.939494259,0.828217469,-1.372893944,-2.551076549,-0.374122005,-0.894527803,-1.45141753,-1.803703794,-1.663907006,0.186948554,0.034131457,0.921388466,-1.373526876,1.08222262,0.557561189,0.181583692,0.827570889,-1.356930074,-0.918166336,0.912309053,0.328052583,-0.047223621,1.701794008,0.639875409,1.393524739,0.898520393,0.301557047,1.014928624,-1.611628962,-2.073065149,0.831691764,0.828373628,-1.631325191,-1.422693002,-0.393810771,1.105223555,0.180312048,0.262863197,-0.651636729,-1.465517454,0.725014768,1.726105121,-1.051336428,0.186795531,1.638646401,-1.061943481,0.714244507,-0.434557221,1.667756682,0.051356805,-0.076955716,0.029192652
0.2,0,0.5,0.23,0.07,0.449986565,1.786362627,-0.035618773,0.405231843,0.600297081,0.916488155,-1.197275254,0.286996094,0.953402131,-0.413819805,-0.402798564,2.49710491,2.132183087,-0.047414853,-0.286913571,-0.585137335,0.699300165,-0.345321794,0.591868138,0.02451719,0.090667102,-0.469502944,0.848378231,0.94606153,0.121260866,-1.838993931,-0.853580881,-0.690030363,2.527290942,0.923457471,-0.79233042,-0.299388597,-0.858983878,0.62150038,0.870135963,-1.267855512,-1.368118261,1.904193274,-1.056741918,0.535467789,0.079467612,-0.028413457,0.97719715,0.770011634,-1.155633646,0.755943776,-0.371170423,-0.867773381,1.400561857,-0.65300818,-0.191922223,0.395839869,0.312985,-0.419908372,1.625329663,-0.046196419,0.297286116,1.186718413,0.147256834,-1.347047694
0.05,0,0.32,0.5,0.13,1.01099892,1.45604112,-0.871733649,1.119825655,0.299750815,-0.274691633,1.211991377,-1.306130452,-0.183835548,-0.459715496,-0.746446748,1.243201774,-0.059427048,0.029321844,-1.217909507,0.181544062,-0.821844681,-0.0066043,0.662852806,-1.066907808,-1.401457209,-0.302397968,0.326474833,0.419311303,1.353517411,0.703683148,0.113014454,-1.322429344,0.570143808,-1.518461651,-0.006929162,-0.185023342,1.738230982,-1.829893408,1.324877214,0.949451597,-0.135399188,-0.186652614,0.736548734,-0.915287856,-1.364132698,-0.527452097,0.196561834,-1.475638566,-0.471881298,-0.727993968,1.59174789,-0.983222373,-0.276004553,-2.285746584,1.454850914,0.692504344,1.238662358,1.477178418,0.696865039,0.524450004,1.205647075,1.846305262,-0.59600198,1.410664804
0.11,0.23,0.17,0.49,0,-0.062392375,-0.607148033,-1.708348116,-1.089683984,1.032028863,2.00143556,-0.068792437,-0.710361524,-0.524907414,-0.087318336,0.829147753,0.61071349,0.211115385,0.766094446,1.437899238,-1.077641279,-0.828635506,0.148929243,0.363703132,-1.148150021,-0.385007948,-0.3282047,2.191883306,-0.589403664,-0.014079977,-0.87391887,0.947916011,0.209825462,2.870357681,-0.797675019,-0.819345806,0.964295015,0.160924887,-0.386250064,0.707789314,-0.073673364,-1.419129703,-0.464320324,-0.220478214,-0.590389028,0.469962503,-0.524148117,0.921755107,-0.341733534,0.505822849,1.216152317,0.521065174,0.089648381,0.14787818,0.232315805,-1.799327414,-1.201334598,-0.120597703,-1.083707383,-0.58988399,0.817349508,-0.128190918,-1.165081155,-1.026675311,0.293811894
0,0.5,0.18,0.16,0.16,-0.749185057,-0.570862071,-0.839560013,-2.446330117,-0.527211865,-0.295675808,-0.330770945,0.19864159,-0.603131865,0.467472582,-0.291075498,-0.495326783,0.491613778,-0.219947034,-0.521525651,-0.671452459,0.285059828,1.642051259,-1.902735927,0.872215547,0.045548872,-0.076525187,0.386031377,-1.001846749,-1.122046696,0.148673636,0.921341788,0.445842482,-2.128138597,-0.125753651,-0.707551872,-0.323520716,-0.814214849,0.099701581,0.733506388,-0.172817218,-0.797686256,-0.28369567,-1.888901413,0.27717017,1.349974629,-0.448844907,2.003915662,-0.978038219,0.009940305,0.744101675,-0.801034318,0.254647376,-0.3739025,-1.222318281,-1.461836744,-0.416809856,-1.979494976,-0.256679107,-0.458201102,-0.377886546,-1.952366215,-1.771104927,0.162564518,-1.829612962
0.36,0,0.29,0.31,0.04,-0.824357009,0.885346407,2.260499755,-0.41196209,0.456470205,-0.107473992,-0.089584382,0.989089933,0.509577808,0.587800144,-0.602802805,2.400700929,-0.491862071,0.056405384,-0.752549546,-2.814098483,-1.663907006,0.99917928,-0.432339222,0.720420885,-1.052113201,1.551854035,1.629056553,0.0071286,1.873597344,0.383209477,0.368833405,0.868533463,-1.719097485,1.808120339,1.276123944,0.687510112,0.75086762,-0.236073825,0.061327885,-1.654405144,-0.841114916,-1.707496121,0.777217716,0.117989794,0.745882389,1.433047015,0.298457875,-0.391212174,-0.238704015,-0.566900561,1.271857221,-0.831554089,0.203234087,0.779102987,-0.25145133,-0.132314844,1.00347174,-1.359383475,0.91424207,-0.301517508,0.974750853,-0.838434196,-0.611309664,-1.144246371
0.11,0.24,0.25,0.28,0.12,-1.745923178,-1.054334188,-0.322683549,1.29316375,1.032028863,-0.252723825,-0.593789049,-1.597899985,-1.635628329,-0.478264014,1.079527126,0.34625392,0.7231981,0.787660968,-0.032428468,0.643583844,1.256147832,0.625898776,2.183952846,-1.080804502,-0.987443739,0.142704277,0.309931349,0.031083627,0.257829599,-1.451664689,-0.340765642,-0.131755137,0.424444614,-0.483938909,-0.859691152,0.195844436,0.048161941,0.989729126,-0.677398119,0.48702783,0.126379124,-0.990221358,0.703217581,0.239598022,0.508676324,0.945847636,1.048439229,0.578193969,0.206012325,0.458053687,-0.844262787,0.640609203,0.583549672,-1.973197764,-0.285450921,-1.044754169,-0.132025819,0.54495795,-0.343496617,-0.32970132,-0.13945028,-0.0897219,0.482096345,-0.424735362
0.48,0,0.03,0.43,0.06,-0.268035187,0.255026874,1.989721634,1.478725688,1.032028863,-0.282560699,0.187468285,0.51861468,0.703813098,-1.931231225,1.910966199,-1.221613535,1.633952144,-2.492958219,1.437899238,-2.296207738,-0.658864876,-0.11374963,-0.579378892,-0.195691968,0.86884914,-1.311926652,-0.241924463,0.505757707,-1.583733604,-0.288729617,1.279589233,0.211899617,0.380554294,-0.758602009,2.118755164,0.506414304,0.073373169,0.947094346,-0.563560454,0.909967341,-1.160798109,0.800152707,-1.24018763,1.75904706,0.228168962,-0.764237328,-0.534024265,-0.446670459,-0.456336146,0.134029306,-1.502027169,1.714863332,0.282680065,0.583673348,0.172052338,-0.545806168,1.638646401,-1.555258593,2.082944409,-0.313033474,1.685042182,-0.052403363,-0.831663134,0.534888009
0.15,0.5,0.02,0.15,0.18,-0.733632239,0.835431915,-1.166891793,-1.553789219,0.821981347,0.908946968,-0.026688749,1.340261647,-0.040313568,0.835113712,1.275541256,1.439918006,0.143587993,0.584534417,1.118826809,-0.630833577,-0.95087036,-0.179419348,-0.021642211,0.586798824,0.444308083,-0.097988212,-0.695215935,-0.518580104,1.292122875,-0.23405421,1.487137283,0.764825707,0.216243383,0.664346773,-0.851693176,0.330564608,-0.031138831,0.314996614,-0.379762597,0.249255867,-1.715375206,-0.456986842,-0.814966689,-0.569728706,0.745994279,0.838192955,-0.702337224,1.388846373,1.687020068,-0.206124833,0.375471691,-0.778608527,-0.420544977,-2.480136703,-0.466782069,-0.204790759,-1.94726769,-1.018415677,-0.469430912,0.283675398,-1.920808284,-1.183813597,0.247850187,-1.770961663
0.28,0.11,0.21,0.18,0.22,0.595886808,-0.011070183,0.581175816,-0.250647447,-2.093903461,-0.118949712,0.955730654,0.01269779,-0.004515937,0.627037393,0.818174952,-1.567495387,-1.375345438,1.605182643,0.383248935,2.227720241,0.549902011,-0.106837028,0.556375804,0.407210773,-0.416590709,-1.145332701,1.440809114,0.192259302,-1.613202981,0.805725862,2.346762959,-0.758368316,0.103184141,-1.413914949,-1.468426003,-2.133429576,-0.1333589,-0.483185858,0.947287186,1.913288287,-1.441016369,-0.670863309,-2.992436191,1.75904706,0.060558261,-0.409885477,0.163258764,1.227278682,0.118678254,2.386070214,-1.463640288,0.376635963,0.212460072,0.69871349,0.509543008,1.134931948,0.031396233,1.741972559,-1.017418888,0.608849913,0.020876698,0.944221096,2.001673425,0.230204147
